fid;objectid;ccod_cact;iidtn_frt;llib_frt;cdom_frt;cinse_dep;layer;path;area;frt_com;area_ha;CodeINSEE;coordX;coordY;geo_shape
9937;"10157";"8720";F15928P;For�t sectionale des Usagers De La Peyre;NON;"48";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"343224";"1";"34";"48027";3.7776824525;44.5453225017;"MultiPolygon (((750371.3 6376034.4, 750381.4 6376033.1, 750471.8 6376021.1, 750508.7 6376066.4, 750636.5 6376004.4, 750664.3"
10714;"12665";"8785";F18134L;For�t communale d'Auzas;NON;"31";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"727064";"1";"73";"31034";0.8997583515;43.1860352220;"MultiPolygon (((528561.1 6233853.9, 528507.4 6233812.4, 528483.9 6233794.4, 528458.7 6233774.6, 528461.5 6233771.7, 528441.3"
425;"4320";"8455";F04674T;For�t communale d'Autricourt;NON;"21";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"4051009";"1";"405";"21034";4.6366757386;48.0177054487;"MultiPolygon (((820492.1 6767113.5, 820486.7 6767112, 820478.2 6767109.7, 820463.9 6767159, 820439.4 6767242.9, 820436.1 6767"
4524;"8675";"8682";F03279C;For�t communale de Noe-Les-Mallets;NON;"10";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"482386";"1";"48";"10264";4.5499229160;48.1071379351;"MultiPolygon (((815286.1 6779857.2, 815289 6779815.9, 815294.7 6779734.4, 815291.6 6779706.9, 815268.4 6779589.4, 815268.4 67"
355;"491";"8335";F48052D;For�t communale de Thizay;NON;"37";rdf_pub.frt_reg24;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg24.shp;"277508";"1";"28";"37258";0.1479216005;47.1691062694;"MultiPolygon (((484488.6 6677839.4, 484489.5 6677840.7, 484499.7 6677835.5, 484498.8 6677834.2, 484369.5 6677634.8, 484359.5"
3077;"5280";"8455";F22418F;For�t communale d'Auxey-Duresses;NON;"21";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"1072923";"1";"107";"21037";4.7370060702;46.9881122259;"MultiPolygon (((831138 6653704.2, 831101.5 6653650.5, 831133 6653629.4, 831129.9 6653623.6, 831155.9 6653609.9, 831188.6 6653"
2501;"4675";"8455";F21669K;For�t communale d'Auxonne;NON;"21";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"14399525";"1";"1440";"21038";5.4360216093;47.1806074068;"MultiPolygon (((879024.6 6676975.8, 879012.1 6676997.8, 879010.7 6676967.7, 878971.7 6676956.9, 878935.2 6677127.1, 879006.4"
4517;"8662";"8682";F03258H;For�t communale de Neuville-Sur-Seine;NON;"10";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"957613";"1";"96";"10262";4.4109980169;48.0249067117;"MultiPolygon (((804750.9 6769054.7, 804767.2 6769118, 804814.8 6769156.8, 804808.1 6769189.8, 804860.9 6769181.4, 804852.3 67"
10665;"12596";"8785";F18064T;For�t communale d'Ausseing;NON;"31";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"1897455";"1";"190";"31030";1.0396567267;43.1522310133;"MultiPolygon (((541395.3 6229248.4, 541428.3 6229323.7, 541515.3 6229284.1, 541450.8 6229180.7, 541419.1 6229132.4, 541381.2"
2882;"5078";"8455";F22169Q;For�t communale d'Aubaine;NON;"21";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"4813429";"1";"481";"21030";4.7358630907;47.1409168239;"MultiPolygon (((830785.1 6668367.5, 830790.7 6668406.2, 830792.3 6668443.9, 830794.6 6668446.4, 830796 6668447.9, 830827.5 66"
4620;"8776";"8682";F03410D;For�t communale de Neuville-Sur-Vanne;NON;"10";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"365424";"1";"37";"10263";3.7808902954;48.2268669301;"MultiPolygon (((757734.6 6792264, 757737.6 6792267.3, 757768.6 6792301.3, 757803.1 6792333.7, 757815.7 6792351, 757816.9 6792"
10014;"10251";"8720";F16034R;For�t sectionale du Born;NON;"48";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"3088635";"1";"309";"48029";3.5751872339;44.5857433898;"MultiPolygon (((746133.6 6385814.1, 746129.2 6385851.5, 746123.8 6385862.8, 746124.2 6385863.2, 746169.8 6385941.9, 746198.6"
2732;"4907";"8455";F21949E;For�t communale d'Auxant;NON;"21";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"1058462";"1";"106";"21036";4.6014984949;47.1393629953;"MultiPolygon (((821028.8 6672088.1, 821028.1 6672090.9, 821027.9 6672091.9, 821018.6 6672093.2, 821013.7 6672093.2, 821009.1"
4583;"8735";"8682";F03356B;For�t communale de Mussy-Sur-Seine;NON;"10";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"16071664";"1";"1607";"10261";4.5037488040;47.9951151666;"MultiPolygon (((808121.4 6764880.1, 808121.4 6764880.2, 808121.3 6764880.9, 808121.2 6764881.1, 808111.6 6764899.5, 808111.6"
9307;"10189";"8720";F15963Y;For�t sectionale d'Esteyres;NON;"48";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"283266";"1";"28";"48132";3.4224248840;44.7989678395;"MultiPolygon (((733146.6 6410261.9, 733134.6 6410256, 733122.7 6410245.9, 733118 6410238.7, 733108.5 6410233.7, 733091.1 6410"
10690;"12632";"8785";F18100D;For�t communale de Saint-Elix;NON;"32";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"522379";"1";"52";"32374";0.7641680900;43.5018238148;"MultiPolygon (((518752.2 6268988.2, 518753.5 6269008.6, 518754.8 6269025.1, 518755.1 6269029.7, 518767.4 6269069.6, 518771 62"
9936;"10156";"8720";F15927O;For�t sectionale de Fraissinet-De-Fourques;NON;"48";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"226350";"1";"23";"48130";3.5518415282;44.1858756662;"MultiPolygon (((744129.9 6342742, 744116.5 6342727.8, 744087.9 6342697.4, 744056 6342679.2, 744030.5 6342669.2, 744029.5 6342"
3047;"5245";"8455";F22373M;For�t communale d'Arc-Sur-Tille;NON;"21";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"454832";"1";"45";"21021";5.2174724286;47.3433648250;"MultiPolygon (((866147.1 6693582.4, 866109.6 6693650.6, 866093.5 6693671.1, 866096.2 6693671, 866116.2 6693667, 866157.3 6693"
10652;"12577";"8785";F18045A;For�t communale de Chein-Dessus;NON;"31";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"2006271";"1";"201";"31140";0.8589944113;42.9916343332;"MultiPolygon (((524751.2 6213763.1, 524761.2 6213746.9, 524758.8 6213740.6, 524776.2 6213723.4, 524780.6 6213726.5, 524803 62"
10242;"12636";"8785";F18104H;For�t communale de Saint-Germier;NON;"32";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"226201";"1";"23";"32379";0.9713061072;43.6762739516;"MultiPolygon (((535892.9 6288378.4, 535910 6288405.5, 535924.1 6288418.6, 535940.1 6288427.5, 535956.7 6288436.8, 535962.8 62"
9322;"10271";"8720";F16057O;For�t sectionale de Ligeac;NON;"48";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"63526";"1";"6";"48139";3.7239560758;44.8050493810;"MultiPolygon (((759132.7 6410739, 759051.6 6410635.5, 759020.5 6410631.3, 759026.2 6410602.9, 759030.9 6410579.4, 759042.1 64"
7983;"214";"8325";F09642V;For�t communale de La Chapelle Caro Val D'Oust;NON;"56";rdf_pub.frt_reg53;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg53.shp;"215637";"1";"22";"56197";-2.4247586397;47.8788297101;"MultiPolygon (((292082.7 6765951.1, 292103.5 6765953.2, 292116.6 6765954.3, 292139.3 6765958.4, 292154.6 6765961.2, 292160.5"
10655;"12580";"8785";F18048D;For�t communale de Bachas;NON;"31";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"345722";"1";"35";"31039";0.9398139247;43.2566266956;"MultiPolygon (((532523.8 6241685.3, 532519.4 6241687.2, 532495.2 6241698, 532490.4 6241700.1, 532473.7 6241706.2, 532459.6 62"
6784;"6674";"8625";F12731Q;For�t communale de Haute-Kontz;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"442170";"1";"44";"57371";6.3141223583;49.4595527574;"MultiPolygon (((939427.5 6933617.3, 939480.7 6933651.7, 939579.7 6933731.3, 939603.2 6933747.3, 939627.36624 6933764.775639,"
6764;"6648";"8625";F12699K;For�t communale de Kuntzig;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"178286";"1";"18";"57372";6.2397976444;49.3492488107;"MultiPolygon (((934158.2 6920491.3, 934149.5 6920509.4, 934141.1 6920526.2, 934125.8 6920557.9, 934123.3 6920562.5, 934116.7"
6855;"6760";"8625";F12829K;For�t communale de Koenigsmacker;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"4344760";"1";"434";"57370";6.2988161536;49.3761792477;"MultiPolygon (((938239.7 6915029.6, 938259.6 6914987.4, 938277.1 6914956.9, 938310.7 6914886.5, 938333.8 6914846.6, 938329.5"
6228;"8032";"8665";F11214H;For�t communale de Vaucourt;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"372376";"1";"37";"57375";6.6992331305;48.6843284641;"MultiPolygon (((973131.8 6847755, 973125.7 6847750.2, 973107.6 6847733.2, 973092.3 6847716.3, 973071.3 6847698, 973066.5 6847"
6820;"6719";"8625";F12786T;For�t communale de Lachambre;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"596990";"1";"60";"57373";6.7689037726;49.0881314434;"MultiPolygon (((975424.3 6892787.7, 975429.7 6892786, 975431.4 6892785.5, 975434.4 6892785.3, 975437.3 6892783.8, 975442.8 68"
10729;"12682";"8785";F18153E;For�t communale de Sainte-Dode;NON;"32";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"316753";"1";"32";"32373";0.3938080007;43.4053034739;"MultiPolygon (((488556.5 6259460.1, 488588.2 6259581.8, 488591.6 6259594.6, 488597.1 6259616.3, 488613.1 6259677.6, 488632.9"
7051;"6977";"8625";F13067O;For�t communale de Landroff;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1231600";"1";"123";"57379";6.6155640020;48.9682659629;"MultiPolygon (((963430.3 6879380.5, 963397.3 6879414.3, 963367.6 6879444.7, 963400.8 6879455, 963408.5 6879456.4, 963433.9 68"
2787;"4969";"8455";F22034L;For�t communale d'Athee;NON;"21";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"2108634";"1";"211";"21028";5.3442743025;47.2321604385;"MultiPolygon (((878126.3 6683195.6, 878129 6683212.7, 878122.4 6683225.5, 878108.2 6683237.6, 878104.5 6683240.8, 878103.2 66"
506;"4394";"8455";F04759A;For�t communale d'Athie;NON;"21";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"160548";"1";"16";"21029";4.2756091272;47.5715696343;"MultiPolygon (((795645.3 6719834, 795657.2 6719837.9, 795645.5 6719867.3, 795623.5 6719867, 795599.2 6719908.4, 795581.6 6719"
10591;"12507";"8785";F17970D;For�t communale de Cier-De-Rivi�re;NON;"31";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"1744885";"1";"174";"31143";0.6353510366;43.0554908283;"MultiPolygon (((505834.2 6219724.7, 505822.3 6219717.8, 505825 6219705.1, 505811.3 6219687.7, 505817.8 6219664.9, 505784.5 62"
418;"4323";"8455";F04678X;For�t communale d'Asni�res-En-Montagne;NON;"21";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"1631138";"1";"163";"21026";4.2882344087;47.7297805782;"MultiPolygon (((797135 6736109, 797143.1 6736158, 797140.4 6736165.4, 797125.1 6736175.6, 797112.4 6736183.8, 797089.3 673619"
10578;"12494";"8785";F17956P;For�t communale de Cir�s;NON;"31";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"1217500";"1";"122";"31146";0.5104833469;42.8501489997;"MultiPolygon (((495674.7 6197260.7, 495692.6 6197321.2, 495696.9 6197324.5, 495720.8 6197329.7, 495740.4 6197336.1, 495763.2"
4537;"8687";"8682";F03293Q;For�t communale de Morvilliers;NON;"10";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"2585654";"1";"259";"10258";4.6625079709;48.3840980429;"MultiPolygon (((823461.3 6811253.1, 823463.1 6811243.9, 823477.1 6811158.9, 823479 6811147.1, 823478.5 6811116.9, 823478 6811"
10254;"12466";"8785";F17926L;For�t communale de Clarac;NON;"31";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"558966";"1";"56";"31147";0.6099007080;43.1226959015;"MultiPolygon (((505485.7 6228145.3, 505528.7 6228111.4, 505564.7 6228082.9, 505576.2 6228114.5, 505679.6 6228102, 505668.5 62"
10622;"12542";"8785";F18006N;For�t communale de Chaum;NON;"31";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"2560246";"1";"256";"31139";0.6676583222;42.9415195566;"MultiPolygon (((508693.6 6206813.4, 508709.1 6206813.3, 508719.5 6206818.4, 508656.3 6206863.5, 508659.9 6206880.9, 508672.2"
403;"4298";"8455";F04647S;For�t communale d'Arrans;NON;"21";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"404591";"1";"40";"21025";4.3365840289;47.6884123130;"MultiPolygon (((798907.7 6732389.1, 798935.5 6732398.3, 798940.4 6732400, 798946.2 6732401.9, 798951.3 6732385.1, 798957.4 67"
4614;"8770";"8682";F03403W;For�t communale de Montier-En-L'Isle;NON;"10";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"2004529";"1";"200";"10250";4.6969058318;48.2750125297;"MultiPolygon (((825499.2 6798907, 825513.8 6798911.2, 825524.7 6798911.7, 825537.9 6798912.6, 825549.5 6798912, 825560.4 6798"
2375;"4540";"8455";F21499W;For�t communale de Comblanchien - 21;NON;"21";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"2194588";"1";"219";"21022";5.0228247208;47.0638308498;"MultiPolygon (((852424.8 6661624.7, 852449.6 6661636.4, 852479.7 6661651, 852493.8 6661664.2, 852539.6 6661722.4, 852546.9 66"
9927;"10139";"8720";F15908V;For�t sectionale des Fonts;NON;"48";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"253947";"1";"25";"48137";3.4750781209;44.4776514062;"MultiPolygon (((737675 6374498.2, 737680.6 6374511.4, 737699.2 6374532.5, 737717.5 6374550.6, 737730.9 6374566.6, 737736.1 63"
10677;"12648";"8785";F18116T;For�t communale de Gaud;NON;"31";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"1578685";"1";"158";"31144";0.6366537407;42.9105127257;"MultiPolygon (((509975.1 6200302.4, 510101.3 6200365.6, 510196.3 6200334.6, 510254.6 6200315.5, 510255.4 6200309.5, 510263 62"
2309;"4497";"8455";F21445U;For�t communale de Chassenay;NON;"21";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"475898";"1";"48";"21023";4.4718498541;47.1132953341;"MultiPolygon (((811422.7 6667751.1, 811425.9 6667761.1, 811435.2 6667783.5, 811438.2 6667799.7, 811438.4 6667808.2, 811438.9"
10694;"12639";"8785";F18107K;For�t communale de Cintegabelle;NON;"31";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"61678";"1";"6";"31145";1.5450921367;43.3096065147;"MultiPolygon (((582316.4 6246421.3, 582259.5 6246441.6, 582250.4 6246413.6, 582246.4 6246415, 582242 6246415.6, 582218.4 6246"
12667;"16332";"8835";F02568T;For�t communale des Vastres;NON;"43";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"1590300";"1";"159";"43253";4.2621515732;44.9832733778;"MultiPolygon (((800325.3 6430714.5, 800339.2 6430743.3, 800349.6 6430746.7, 800344.303184 6430765.985843, 800321.718243 64307"
5577;"9462";"8691";F08818D;For�t communale de Bust;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1159294";"1";"116";"67071";7.2424837576;48.8361809284;"MultiPolygon (((1011124 6866113.4, 1011112.9 6866125.3, 1011102.6 6866135.1, 1011080.8 6866151, 1011065.2 6866174.2, 1011052."
6747;"6626";"8625";F12673K;For�t communale de Hellimer;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"393869";"1";"39";"57311";6.8048918611;49.0049595223;"MultiPolygon (((977944.8 6885061.8, 977909.5 6885072.2, 977945.8 6885131.5, 977994.9 6885167.7, 978073.4 6885225.6, 978140.6"
5656;"9493";"8691";F08922D;For�t communale de Butten;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"3344099";"1";"334";"67072";7.2561235442;48.9651045878;"MultiPolygon (((1010571.9 6882546.4, 1010595.5 6882568.4, 1010610.1 6882580.1, 1010643.3 6882600.8, 1010671.5 6882614.5, 1010"
11504;"15153";"8835";F00586N;For�t sectionale de Mameas-Haut;NON;"43";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"114419";"1";"11";"43259";3.7030075470;45.1600535850;"MultiPolygon (((753721.1 6450666.7, 753697.234175 6450727.160089, 753684.9 6450752, 753641.7 6450859.6, 753630.8 6450851.3, 7"
5455;"9592";"8692";F08668J;For�t communale de Strasbourg Oedenwald;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"9992320";"1";"999";"67077";7.3568984517;48.6062440161;"MultiPolygon (((1018054 6840947.8, 1018052.4 6841008.6, 1018047.9 6841127, 1018044.9 6841199, 1018043.6 6841293.7, 1018043.3"
11316;"14976";"8835";F00299M;For�t sectionale de Concouret;NON;"43";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"284916";"1";"28";"43257";3.7159271375;45.0111170061;"MultiPolygon (((756287 6435467.6, 756274.8 6435453.8, 756265.2 6435435.3, 756259.3 6435411.7, 756219.7 6435408.3, 756272.4 64"
5616;"9479";"8691";F08879M;For�t communale de Climbach;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"2454149";"1";"245";"67075";7.8488084431;49.0161529217;"MultiPolygon (((1053769 6888990.5, 1053779.7 6889001.9, 1053803.8 6889030.9, 1053818.6 6889055.8, 1053847.6 6889103.2, 105390"
6801;"6711";"8625";F12777K;For�t communale de Servigny-L�s-Raville;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1049195";"1";"105";"57319";6.4815361575;49.0261647914;"MultiPolygon (((954678.8 6884910.8, 954657.5 6884870.1, 954790 6884793.4, 954777.2 6884686.5, 954767.6 6884658.7, 954752.4 68"
4468;"8608";"8682";F03191S;For�t communale de Rigny-Le-Ferron;NON;"10";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1928332";"1";"193";"10319";3.6530301030;48.2000430036;"MultiPolygon (((747655.2 6788256.9, 747657.6 6788262.9, 747666.7 6788272.5, 747658.8 6788317.6, 747709.6 6788287.2, 747711.5"
4380;"8513";"8682";F03082N;For�t communale des Riceys;NON;"10";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"5903528";"1";"590";"10317";4.3729942292;47.9877745841;"MultiPolygon (((798840.6 6763661.2, 798849.5 6763666.6, 798854.2 6763669.5, 798860 6763651.9, 798871.1 6763634.3, 798877 6763"
11178;"14838";"8835";F00083E;For�t sectionale de Coste Hermet Varenne;NON;"43";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"101043";"1";"10";"43252";3.6464591105;45.1726015258;"MultiPolygon (((750743.7 6452291.5, 750821 6452307.2, 750953.7 6452335.1, 750965.9 6452330.2, 750989.5 6452298.6, 750987.4 64"
6856;"6761";"8625";F12830L;For�t communale de Villers-Stoncourt;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1061610";"1";"106";"57313";6.4882261130;49.0555120149;"MultiPolygon (((956014.7 6889722.3, 956073.5 6889716.8, 956157.5 6889712.6, 956187 6889708, 956246.2 6889693.1, 956306.7 6889"
11339;"14995";"8835";F00333U;For�t sectionale de Laves;NON;"43";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"193247";"1";"19";"43256";3.4632310332;44.9651351054;"MultiPolygon (((736739.9 6427808.4, 736723.5 6427809.1, 736684.3 6427793.6, 736651 6427775.7, 736637.5 6427747.6, 736633.7 64"
5180;"9348";"8691";F08296B;For�t communale de Cleebourg;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"2201766";"1";"220";"67074";7.8658197538;49.0018971279;"MultiPolygon (((1054434.3 6888302.4, 1054440.4 6888328.6, 1054446.9 6888356.1, 1054473.8 6888410.9, 1054488.9 6888424.4, 1054"
7073;"7008";"8630";F13099U;For�t communale de Hattigny;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"712990";"1";"71";"57302";6.9581385881;48.6146933334;"MultiPolygon (((991216.6 6842207.6, 991211.6 6842218.6, 991211.4 6842230.9, 991204.7 6842240.5, 991197.3 6842243.9, 991193.2"
5608;"9625";"8692";F08862V;For�t communale de Breitenbach 67;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"7656068";"1";"766";"67063";7.2851074178;48.3792408266;"MultiPolygon (((1018607.942807 6815512.77436, 1018636.785592 6815508.160109, 1018642.8 6815513.9, 1018657.1 6815522, 1018675."
5415;"9419";"8691";F08614H;For�t communale de Bouxwiller;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"2759125";"1";"276";"67061";7.4550883710;48.8230893347;"MultiPolygon (((1024301.6 6863976.4, 1024314.4 6863935.5, 1024326.8 6863893.5, 1024339.2 6863850.2, 1024286.4 6863829.5, 1024"
6222;"7061";"8630";F13155Y;For�t communale de Haspelschiedt;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"861074";"1";"86";"57301";7.4703747940;49.0821612620;"MultiPolygon (((1026539.8 6896100.1, 1026548.4 6896094.5, 1026548.4 6896095, 1026557.1 6896088.3, 1026572 6896091.6, 1026599."
5046;"9594";"8692";F08692H;For�t communale de Grandfontaine;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"796010";"1";"80";"67066";7.1823442634;48.4604747729;"MultiPolygon (((1010049.9 6827162, 1010072.5 6827164.3, 1010106.3 6827165, 1010151.5 6827164.6, 1010202.9 6827164.9, 1010246."
6744;"6623";"8625";F12670H;For�t communale de Hayange;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1014878";"1";"101";"57306";6.0684904747;49.3378556587;"MultiPolygon (((923218.7 6917861.5, 923196.86129 6917849.331568, 923187.3 6917843.8, 923163.7 6917831.2, 923160.6 6917830.1,"
5200;"9354";"8691";F08321A;For�t communale de Brumath;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"4616055";"1";"462";"67067";7.7038641773;48.7065071218;"MultiPolygon (((1047670.9 6853803.5, 1047663 6853845, 1047681.6 6853805.6, 1047670.9 6853803.5)),((1047258.4 6855126.7, 10476"
